,condition,drug name,meanNormalizedScore
563,Angina,Isosorbide mononitrate,4.318181818181818
564,Angina,Lopressor,8.333333333333334
565,Angina,Lovenox,6.5
566,Angina,Metoprolol,6.3125
567,Angina,Metoprolol Tartrate,2.0
568,Angina,Nadolol,6.5
569,Angina,Nitroglycerin,7.5
570,Angina,Nitrolingual Pumpspray,7.75
571,Angina,Nitrostat,7.0
572,Angina,Ranexa,5.930555555555555
573,Angina,Ranolazine,5.837209302325581
574,Angina Pectoris Prophylaxis,Diltiazem,5.0
575,Angina Pectoris Prophylaxis,Imdur,3.9166666666666665
576,Angina Pectoris Prophylaxis,Isosorbide dinitrate,5.0
577,Angina Pectoris Prophylaxis,Isosorbide mononitrate,5.235294117647059
578,Angina Pectoris Prophylaxis,Nitroglycerin,6.5
579,Angina Pectoris Prophylaxis,Nitrostat,6.5
580,Ankylosing Spondylitis,Adalimumab,5.5813953488372094
581,Ankylosing Spondylitis,Aleve,3.0
582,Ankylosing Spondylitis,Cataflam,6.5
583,Ankylosing Spondylitis,Celebrex,8.5
584,Ankylosing Spondylitis,Celecoxib,8.5
585,Ankylosing Spondylitis,Certolizumab,5.625
586,Ankylosing Spondylitis,Cimzia,5.625
587,Ankylosing Spondylitis,Clinoril,6.5
588,Ankylosing Spondylitis,Cosentyx,2.9166666666666665
589,Ankylosing Spondylitis,Diclofenac,5.208333333333333
590,Ankylosing Spondylitis,Enbrel,6.305555555555555
591,Ankylosing Spondylitis,Esomeprazole / naproxen,4.666666666666667
592,Ankylosing Spondylitis,Etanercept,6.391891891891892
593,Ankylosing Spondylitis,Golimumab,6.115384615384615
594,Ankylosing Spondylitis,Humira,5.5813953488372094
595,Ankylosing Spondylitis,Indocin,9.5
596,Ankylosing Spondylitis,Indocin SR,6.875
597,Ankylosing Spondylitis,Indomethacin,7.125
598,Ankylosing Spondylitis,Infliximab,5.0
599,Ankylosing Spondylitis,Naprosyn,5.0
600,Ankylosing Spondylitis,Naproxen,5.7
601,Ankylosing Spondylitis,Prednisone,7.5
602,Ankylosing Spondylitis,Remicade,5.071428571428571
603,Ankylosing Spondylitis,Secukinumab,2.9166666666666665
604,Ankylosing Spondylitis,Simponi,6.291666666666667
605,Ankylosing Spondylitis,Sulindac,6.5
606,Ankylosing Spondylitis,Vimovo,4.666666666666667
607,Ankylosing Spondylitis,Voltaren,5.416666666666667
608,Anorexia,Cyproheptadine,8.152941176470588
609,Anorexia,Dronabinol,6.2
610,Anorexia,Marinol,7.0
611,Anorexia,Megace ES,5.75
612,Anorexia,Megestrol,7.785714285714286
613,Anorexia/Feeding Problems,Fluvoxamine,8.75
614,Anorexia/Feeding Problems,Luvox CR,8.0
615,Anthrax,Cipro,9.0
616,Anthrax,Ciprofloxacin,9.0
617,Anthrax,Doxycycline,9.5
618,Antiphospholipid Syndrome,Coumadin,6.0
619,Antiphospholipid Syndrome,Warfarin,6.25
620,Anxiety,Alprazolam,6.60625
621,Anxiety,Alprazolam Intensol,7.166666666666667
622,Anxiety,Amitriptyline / chlordiazepoxide,6.0
623,Anxiety,Amitriptyline / perphenazine,7.333333333333333
624,Anxiety,Aspirin / meprobamate,10.0
625,Anxiety,Atarax,5.516129032258065
626,Anxiety,Atenolol,6.666666666666667
627,Anxiety,Ativan,6.515418502202643
628,Anxiety,BuSpar,5.52970297029703
629,Anxiety,Bupropion,6.113333333333333
630,Anxiety,Buspirone,5.553903345724907
631,Anxiety,Catapres,6.833333333333333
632,Anxiety,Chlordiazepoxide,6.4
633,Anxiety,Clonazepam,6.700757575757576
634,Anxiety,Clonidine,6.62
635,Anxiety,Clorazepate,6.875
636,Anxiety,Compazine,2.375
637,Anxiety,Cymbalta,5.686335403726708
638,Anxiety,Desvenlafaxine,6.397435897435898
639,Anxiety,Desyrel,7.0
640,Anxiety,Diazepam,6.642857142857143
641,Anxiety,Diazepam Intensol,9.5
642,Anxiety,Dilantin,7.0
643,Anxiety,Doxepin,5.769230769230769
644,Anxiety,Duloxetine,5.666666666666667
645,Anxiety,Effexor XR,5.7443609022556394
646,Anxiety,Escitalopram,6.172645739910314
647,Anxiety,Gabapentin,6.615384615384615
648,Anxiety,Hydroxyzine,5.38388625592417
649,Anxiety,Hyzine,5.5
650,Anxiety,Kava,8.333333333333334
651,Anxiety,Klonopin,6.616197183098592
652,Anxiety,Klonopin Wafer,8.416666666666666
653,Anxiety,Lamotrigine,5.520833333333333
654,Anxiety,Lexapro,6.2184265010351965
655,Anxiety,Librium,5.96875
656,Anxiety,Limbitrol DS,5.75
657,Anxiety,Lorazepam,6.514388489208633
658,Anxiety,Lorazepam Intensol,6.5
659,Anxiety,Meprobamate,5.833333333333333
660,Anxiety,Micrainin,10.0
661,Anxiety,Miltown,4.666666666666667
662,Anxiety,Mirtazapine,5.955555555555556
663,Anxiety,Nadolol,6.25
664,Anxiety,Nefazodone,6.875
665,Anxiety,Neurontin,6.818181818181818
666,Anxiety,Niravam,6.8
667,Anxiety,Oxazepam,6.882352941176471
668,Anxiety,Oxcarbazepine,5.269230769230769
669,Anxiety,Paroxetine,5.990566037735849
670,Anxiety,Paxil,5.896449704142012
671,Anxiety,Paxil CR,7.357142857142857
672,Anxiety,Pexeva,8.166666666666666
673,Anxiety,Phenytoin,7.0
674,Anxiety,Pristiq,6.565217391304348
675,Anxiety,Prochlorperazine,5.055555555555555
676,Anxiety,Propranolol,6.612612612612613
677,Anxiety,Remeron,6.3
678,Anxiety,Risperidone,5.1923076923076925
679,Anxiety,Serax,6.5
680,Anxiety,Serzone,8.5
681,Anxiety,Stelazine,5.333333333333333
682,Anxiety,Tenormin,9.0
683,Anxiety,Tramadol,6.705882352941177
684,Anxiety,Tranxene,8.142857142857142
685,Anxiety,Tranxene SD,6.5
686,Anxiety,Trazodone,6.524590163934426
687,Anxiety,Triavil,7.75
688,Anxiety,Trifluoperazine,5.5
689,Anxiety,Trileptal,3.6666666666666665
690,Anxiety,Valium,7.072
691,Anxiety,Vanspar,2.25
692,Anxiety,Venlafaxine,5.68848167539267
693,Anxiety,Viibryd,6.5
694,Anxiety,Vilazodone,5.321428571428571
695,Anxiety,Vistaril,5.390243902439025
696,Anxiety,Wellbutrin,4.625
697,Anxiety,Wellbutrin XL,5.375
698,Anxiety,Xanax,6.46
699,Anxiety,Xanax XR,7.425925925925926
700,Anxiety,Zetran,5.5
701,Anxiety and Stress,Amitriptyline,6.023255813953488
702,Anxiety and Stress,Celexa,6.183385579937304
703,Anxiety and Stress,Citalopram,6.2196428571428575
704,Anxiety and Stress,Effexor,5.4605263157894735
705,Anxiety and Stress,Effexor XR,6.195652173913044
706,Anxiety and Stress,Elavil,6.433333333333334
707,Anxiety and Stress,Fluoxetine,6.02970297029703
708,Anxiety and Stress,Fluvoxamine,4.802631578947368
709,Anxiety and Stress,Kava,8.5
710,Anxiety and Stress,Luvox,4.45
711,Anxiety and Stress,Luvox CR,6.75
712,Anxiety and Stress,Paroxetine,5.851063829787234
713,Anxiety and Stress,Paxil,5.5
714,Anxiety and Stress,Prazosin,7.642857142857143
715,Anxiety and Stress,Prozac,6.080402010050252
716,Anxiety and Stress,Prozac Weekly,9.0
717,Anxiety and Stress,Sertraline,6.097972972972973
718,Anxiety and Stress,Venlafaxine,5.579787234042553
719,Anxiety and Stress,Zoloft,6.268656716417911
720,Aphthous Ulce,Benzocaine,5.0
721,Aphthous Ulce,Dexamethasone,6.0
722,Aphthous Ulce,Lysine,6.0
723,Aphthous Ulce,Orajel,5.0
724,Aphthous Ulce,Triamcinolone,6.0
725,Aplastic Anemia,Eltrombopag,6.25
726,Aplastic Anemia,Promacta,6.5
727,Arrhythmia,Amiodarone,5.0
728,Arrhythmia,Calan SR,8.5
729,Arrhythmia,Cordarone,4.5
730,Arrhythmia,Disopyramide,6.5
731,Arrhythmia,Dofetilide,7.025
732,Arrhythmia,Inderal,6.0
733,Arrhythmia,Mexiletine,5.5
734,Arrhythmia,Mexitil,6.0
735,Arrhythmia,Norpace,7.25
736,Arrhythmia,Norpace CR,6.0
737,Arrhythmia,Pacerone,7.5
738,Arrhythmia,Propranolol,5.071428571428571
739,Arrhythmia,Quinidine,5.5
740,Arrhythmia,Tikosyn,7.162162162162162
741,Arrhythmia,Verapamil,7.0
742,Ascariasis,Albendazole,9.5
743,Ascariasis,Ivermectin,6.5
744,Ascariasis,Mebendazole,5.0
745,Asperger Syndrome,Lisdexamfetamine,7.5
746,Asperger Syndrome,Olanzapine,7.25
747,Asperger Syndrome,Risperdal,4.5
748,Asperger Syndrome,Risperdal M-Tab,5.5
749,Asperger Syndrome,Risperidone,5.25
750,Asperger Syndrome,Vyvanse,7.0
751,Asperger Syndrome,Zyprexa Zydis,9.0
752,"Aspergillosis, Aspergilloma",Itraconazole,9.0
753,"Aspergillosis, Aspergilloma",Sporanox,9.0
754,Aspiration Pneumonia,Amoxicillin / clavulanate,9.0
755,Aspiration Pneumonia,Clindamycin,9.5
756,Aspiration Pneumonia,Lansoprazole,4.0
757,Asthma,Aerobid,6.5
758,Asthma,Alvesco,6.3
759,Asthma,Aristocort,6.5
760,Asthma,Atrovent,7.0
761,Asthma,Azmacort,6.5
762,Asthma,Breo Ellipta,5.933333333333334
763,Asthma,Caffeine,5.0
764,Asthma,Ciclesonide,6.3
765,Asthma,Cinqair,9.0
766,Asthma,Decadron,8.0
767,Asthma,Deltasone,5.5
768,Asthma,Dexamethasone,8.0
769,Asthma,Dulera,5.894736842105263
770,Asthma,Flunisolide,6.5
771,Asthma,Fluticasone / vilanterol,5.933333333333334
772,Asthma,Ipratropium,7.4
773,Asthma,Ipratropium Inhalation Solution,9.5
774,Asthma,Levalbuterol,10.0
775,Asthma,Medrol Dosepak,6.0
776,Asthma,Mepolizumab,5.9
777,Asthma,Methylprednisolone,7.25
778,Asthma,Montelukast,4.967032967032967
779,Asthma,Nucala,5.9
780,Asthma,Prednisone,5.925
781,Asthma,Reslizumab,9.0
782,Asthma,Singulair,5.7926829268292686
783,Asthma,Solu-Medrol,7.0
784,Asthma,Triamcinolone,6.333333333333333
785,Asthma,Xopenex,10.0
786,"Asthma, Maintenance",Accolate,7.5
787,"Asthma, Maintenance",Advair Diskus,5.8125
788,"Asthma, Maintenance",Advair HFA,5.875
789,"Asthma, Maintenance",AirDuo Respiclick,6.0
790,"Asthma, Maintenance",Albuterol,6.125
791,"Asthma, Maintenance",Alupent,6.5
792,"Asthma, Maintenance",Alvesco,6.875
793,"Asthma, Maintenance",Arnuity Ellipta,5.75
794,"Asthma, Maintenance",Asmanex Twisthaler,6.5
795,"Asthma, Maintenance",Beclomethasone,5.4375
796,"Asthma, Maintenance",Breo Ellipta,6.1
797,"Asthma, Maintenance",Budesonide,5.538461538461538
798,"Asthma, Maintenance",Budesonide / formoterol,4.0
799,"Asthma, Maintenance",Ciclesonide,6.875
800,"Asthma, Maintenance",Cromolyn,7.0625
801,"Asthma, Maintenance",Dulera,5.875
802,"Asthma, Maintenance",Flovent,5.5
803,"Asthma, Maintenance",Flovent HFA,4.8
804,"Asthma, Maintenance",Fluticasone,5.361111111111111
805,"Asthma, Maintenance",Fluticasone / salmeterol,5.879032258064516
806,"Asthma, Maintenance",Fluticasone / vilanterol,6.1
807,"Asthma, Maintenance",Foradil Aerolizer,5.75
808,"Asthma, Maintenance",Formoterol,6.5
809,"Asthma, Maintenance",Intal,6.0
810,"Asthma, Maintenance",Intal Inhaler,7.333333333333333
811,"Asthma, Maintenance",Levalbuterol,7.0
812,"Asthma, Maintenance",Maxair,8.5
813,"Asthma, Maintenance",Maxair Autohaler,6.0
814,"Asthma, Maintenance",Medrol,9.0
815,"Asthma, Maintenance",Metaproterenol,6.5
816,"Asthma, Maintenance",Methylprednisolone,9.0
817,"Asthma, Maintenance",Mometasone,5.961538461538462
818,"Asthma, Maintenance",Montelukast,5.459016393442623
819,"Asthma, Maintenance",Omalizumab,6.607142857142857
820,"Asthma, Maintenance",Pirbuterol,6.625
821,"Asthma, Maintenance",ProAir HFA,6.25
822,"Asthma, Maintenance",ProAir RespiClick,3.1666666666666665
823,"Asthma, Maintenance",Proventil,6.833333333333333
824,"Asthma, Maintenance",Proventil HFA,8.5
825,"Asthma, Maintenance",Pulmicort Flexhaler,4.7
826,"Asthma, Maintenance",Pulmicort Respules,7.5
827,"Asthma, Maintenance",Pulmicort Turbuhaler,4.625
828,"Asthma, Maintenance",Qvar,5.4375
829,"Asthma, Maintenance",Salmeterol,2.0
830,"Asthma, Maintenance",Singulair,6.25
831,"Asthma, Maintenance",Symbicort,6.3088235294117645
832,"Asthma, Maintenance",Theo-24,8.0
833,"Asthma, Maintenance",Theophylline,8.166666666666666
834,"Asthma, Maintenance",Tiotropium,9.0
835,"Asthma, Maintenance",Uniphyl,9.25
836,"Asthma, Maintenance",Ventolin,8.5
837,"Asthma, Maintenance",Ventolin HFA,5.833333333333333
838,"Asthma, Maintenance",Xolair,6.609756097560975
839,"Asthma, Maintenance",Xopenex,7.0
840,"Asthma, Maintenance",Zafirlukast,7.5
841,"Asthma, Maintenance",Zileuton,2.0
842,"Asthma, acute",Albuterol,4.2727272727272725
843,"Asthma, acute",Asthmanefrin,6.714285714285714
844,"Asthma, acute",Ephedrine,6.5
845,"Asthma, acute",Epinephrine,7.5
846,"Asthma, acute",Isoproterenol,6.5
847,"Asthma, acute",Levalbuterol,8.928571428571429
848,"Asthma, acute",Maxair Autohaler,4.0
849,"Asthma, acute",Medrol,6.5
850,"Asthma, acute",Medrol Dosepak,6.5
851,"Asthma, acute",Methylprednisolone,6.0
852,"Asthma, acute",Pirbuterol,4.0
853,"Asthma, acute",Prednisolone,4.5
854,"Asthma, acute",Primatene Mist,7.166666666666667
855,"Asthma, acute",ProAir HFA,4.8
856,"Asthma, acute",ProAir RespiClick,2.607142857142857
857,"Asthma, acute",Proventil HFA,7.25
858,"Asthma, acute",Quibron-T,2.0
859,"Asthma, acute",Racepinephrine,6.8
860,"Asthma, acute",Terbutaline,5.75
861,"Asthma, acute",Theophylline,4.333333333333333
862,"Asthma, acute",Uniphyl,5.5
863,"Asthma, acute",Ventolin,6.0625
864,"Asthma, acute",Ventolin HFA,5.333333333333333
865,"Asthma, acute",Vospire ER,9.5
866,"Asthma, acute",Xopenex,9.5
867,"Asthma, acute",Xopenex HFA,8.375
868,Atherosclerosis,Crestor,6.375
869,Atherosclerosis,Rosuvastatin,6.375
870,Atopic Dermatitis,Alclometasone,6.0
871,Atopic Dermatitis,Azathioprine,5.0
872,Atopic Dermatitis,Betamethasone,5.6
873,Atopic Dermatitis,Capex,9.5
874,Atopic Dermatitis,Clobetasol,7.416666666666667
875,Atopic Dermatitis,Clobex,7.5
876,Atopic Dermatitis,Clocortolone,6.5
877,Atopic Dermatitis,Cloderm,6.5
878,Atopic Dermatitis,Cordran Tape,6.5
879,Atopic Dermatitis,Crisaborole,6.357142857142857
880,Atopic Dermatitis,Cutivate,6.0
881,Atopic Dermatitis,Desonide,7.333333333333333
882,Atopic Dermatitis,Desoximetasone,6.5
883,Atopic Dermatitis,Dexamethasone,9.0
884,Atopic Dermatitis,Diprolene AF,6.0
885,Atopic Dermatitis,Dupilumab,8.0
886,Atopic Dermatitis,Dupixent,8.0
887,Atopic Dermatitis,Elidel,5.722222222222222
888,Atopic Dermatitis,Elocon,6.25
889,Atopic Dermatitis,Eucrisa,6.357142857142857
890,Atopic Dermatitis,Fluocinolone,9.5
891,Atopic Dermatitis,Fluocinonide,7.333333333333333
892,Atopic Dermatitis,Flurandrenolide,6.5
893,Atopic Dermatitis,Fluticasone,6.75
894,Atopic Dermatitis,Hydrocortisone,5.25
895,Atopic Dermatitis,Imuran,5.0
896,Atopic Dermatitis,Kenalog,7.0
897,Atopic Dermatitis,Lidex,9.5
898,Atopic Dermatitis,Medrol Dosepak,6.5
899,Atopic Dermatitis,Methylprednisolone,6.5
900,Atopic Dermatitis,Mometasone,6.25
901,Atopic Dermatitis,Olux-E,9.5
902,Atopic Dermatitis,Pimecrolimus,5.65
903,Atopic Dermatitis,Prednisone,5.0
904,Atopic Dermatitis,Protopic,6.565217391304348
905,Atopic Dermatitis,Tacrolimus,6.0
906,Atopic Dermatitis,Topicort,6.5
907,Atopic Dermatitis,Triamcinolone,7.0625
908,Atrial Fibrillation,Cardizem,5.625
909,Atrial Fibrillation,Cardizem CD,4.166666666666667
910,Atrial Fibrillation,Cardizem LA,5.5
911,Atrial Fibrillation,Cartia XT,7.75
912,Atrial Fibrillation,Carvedilol,5.181818181818182
913,Atrial Fibrillation,Coreg,7.0
914,Atrial Fibrillation,Coreg CR,4.5
915,Atrial Fibrillation,Digoxin,6.75
916,Atrial Fibrillation,Dilt-XR,10.0
917,Atrial Fibrillation,Diltiazem,6.375
918,Atrial Fibrillation,Dronedarone,5.113636363636363
919,Atrial Fibrillation,Edoxaban,4.5
920,Atrial Fibrillation,Flecainide,6.4772727272727275
921,Atrial Fibrillation,Lanoxicaps,9.0
922,Atrial Fibrillation,Metoprolol,5.351063829787234
923,Atrial Fibrillation,Multaq,5.46875
924,Atrial Fibrillation,Propafenone,6.5
925,Atrial Fibrillation,Rivaroxaban,4.55
926,Atrial Fibrillation,Rythmol,4.5
927,Atrial Fibrillation,Rythmol SR,6.75
928,Atrial Fibrillation,Savaysa,4.5
929,Atrial Fibrillation,Sotalol,6.678571428571429
930,Atrial Fibrillation,Sotalol Hydrochloride AF,8.125
931,Atrial Fibrillation,Tambocor,5.916666666666667
932,Atrial Fibrillation,Tiazac,10.0
933,Atrial Fibrillation,Toprol-XL,5.25
934,Atrial Fibrillation,Xarelto,4.55
935,Atrial Flutte,Betapace AF,5.0
936,Atrial Flutte,Cardizem,9.5
937,Atrial Flutte,Cardizem CD,3.0
938,Atrial Flutte,Cartia XT,2.0
939,Atrial Flutte,Diltiazem,4.875
940,Atrial Flutte,Dronedarone,3.5
941,Atrial Flutte,Flecainide,6.071428571428571
942,Atrial Flutte,Multaq,3.5
943,Atrial Flutte,Sotalol,3.6666666666666665
944,Atrial Flutte,Sotalol Hydrochloride AF,2.0
945,Atrial Flutte,Tambocor,6.25
946,Atrophic Urethritis,Conjugated estrogens,2.0
947,Atrophic Urethritis,Estrace Vaginal Cream,3.9166666666666665
948,Atrophic Urethritis,Estradiol,4.615384615384615
949,Atrophic Urethritis,Estring,9.0
950,Atrophic Urethritis,Premarin Vaginal,2.0
951,Atrophic Urethritis,Vagifem,5.166666666666667
952,Atrophic Urethritis,Yuvafem,4.25
953,Atrophic Vaginitis,Climara,6.0
954,Atrophic Vaginitis,Conjugated estrogens,5.6
955,Atrophic Vaginitis,Estrace Vaginal Cream,5.445945945945946
956,Atrophic Vaginitis,Estradiol,5.073913043478261
957,Atrophic Vaginitis,Estring,5.583333333333333
958,Atrophic Vaginitis,Femring,6.0
959,Atrophic Vaginitis,Premarin,5.0
960,Atrophic Vaginitis,Premarin Vaginal,6.5
961,Atrophic Vaginitis,Vagifem,5.861111111111111
962,Atrophic Vaginitis,Yuvafem,4.137931034482759
963,Auditory Processing Disorde,Dexmethylphenidate,7.0
964,Auditory Processing Disorde,Focalin,3.5
965,Auditory Processing Disorde,Focalin XR,9.833333333333334
966,Autism,Abilify,6.694444444444445
967,Autism,Aripiprazole,6.75
968,Autism,Effexor,8.25
969,Autism,Geodon,4.25
970,Autism,Memantine,5.5
971,Autism,Paliperidone,10.0
972,Autism,Risperdal,4.775
973,Autism,Risperdal M-Tab,5.5
974,Autism,Risperidone,5.184210526315789
975,Autism,Venlafaxine,7.0
976,Autism,Ziprasidone,4.25
977,Autoimmune Hepatitis,Azathioprine,5.5
978,Autoimmune Hepatitis,Budesonide,5.833333333333333
979,Autoimmune Hepatitis,CellCept,7.75
980,Autoimmune Hepatitis,Imuran,5.5
981,Autoimmune Hepatitis,Mercaptopurine,5.875
982,Autoimmune Hepatitis,Mycophenolate mofetil,6.125
983,Autoimmune Hepatitis,Purinethol,6.0
984,Avian Influenza,Oseltamivir,8.5
985,Avian Influenza,Tamiflu,8.5
986,B12 Nutritional Deficiency,Cyanocobalamin,8.4
987,B12 Nutritional Deficiency,Vitamin B12,8.125
988,Babesiosis,Atovaquone,1.0
989,Babesiosis,Mepron,1.0
990,Back Pain,Acetaminophen / aspirin,5.5
991,Back Pain,Acetaminophen / hydrocodone,6.1291208791208796
992,Back Pain,Acetaminophen / pamabrom,6.875
993,Back Pain,Advil,3.5
994,Back Pain,Advil Liqui-Gels,5.5
995,Back Pain,Aleve,5.25
996,Back Pain,Anaprox,3.8333333333333335
997,Back Pain,Ansaid,9.0
998,Back Pain,Aspirin,5.5
999,Back Pain,Bayer Aspirin,4.333333333333333
1000,Back Pain,Cataflam,6.0
1001,Back Pain,Cymbalta,4.636363636363637
1002,Back Pain,Diclofenac,5.625
1003,Back Pain,Duloxetine,4.84
1004,Back Pain,Excedrin Back & Body,5.5
1005,Back Pain,Flurbiprofen,7.166666666666667
1006,Back Pain,Ibuprofen,5.388888888888889
1007,Back Pain,Indocin,4.5
1008,Back Pain,Indomethacin,5.75
1009,Back Pain,Ketoprofen,7.0
1010,Back Pain,Lorcet 10 / 650,6.85
1011,Back Pain,Lortab,6.324324324324325
1012,Back Pain,Motrin,5.0
1013,Back Pain,Motrin IB,6.0
1014,Back Pain,Nabumetone,4.647058823529412
1015,Back Pain,Naprelan,7.0
1016,Back Pain,Naprosyn,5.75
1017,Back Pain,Naproxen,4.785714285714286
1018,Back Pain,Norco,6.365671641791045
1019,Back Pain,Orudis,8.0
1020,Back Pain,Oruvail,6.0
1021,Back Pain,Relafen,5.357142857142857
1022,Back Pain,Ryzolt,4.875
1023,Back Pain,Tramadol,5.304794520547945
1024,Back Pain,Trolamine salicylate,4.5
1025,Back Pain,Ultram,6.131578947368421
1026,Back Pain,Ultram ER,6.833333333333333
1027,Back Pain,Ultram ODT,4.5
1028,Back Pain,Vicodin,5.125
1029,Back Pain,Vicodin ES,5.8
1030,Back Pain,Voltaren,6.625
1031,Back Pain,Xodol,6.5
1032,Back Pain,Zipsor,4.7
1033,Bacteremia,Linezolid,6.0
1034,Bacteremia,Zyvox,6.0
1035,Bacterial Endocarditis Prevention,Amoxicillin,8.5
1036,Bacterial Endocarditis Prevention,Azithromycin,3.5
1037,Bacterial Endocarditis Prevention,Cefazolin,1.5
1038,Bacterial Endocarditis Prevention,Cephalexin,6.5
1039,Bacterial Endocarditis Prevention,Clindamycin,5.25
1040,Bacterial Endocarditis Prevention,Moxatag,8.5
1041,Bacterial Endocarditis Prevention,Zithromax,6.0
1042,Bacterial Infection,Amoxicillin,5.487179487179487
1043,Bacterial Infection,Amoxicillin / clavulanate,4.274647887323944
1044,Bacterial Infection,Amoxil,8.333333333333334
1045,Bacterial Infection,Augmentin,4.5
1046,Bacterial Infection,Avelox,5.447368421052632
1047,Bacterial Infection,Azithromycin,4.892857142857143
1048,Bacterial Infection,Azithromycin Dose Pack,4.0
1049,Bacterial Infection,Bactrim,4.25
1050,Bacterial Infection,Bactrim DS,4.875
1051,Bacterial Infection,Bicillin L-A,5.0
1052,Bacterial Infection,Ceftin,8.0
1053,Bacterial Infection,Ceftriaxone,6.394736842105263
1054,Bacterial Infection,Cefuroxime,4.125
1055,Bacterial Infection,Cephalexin,5.364406779661017
1056,Bacterial Infection,Chloramphenicol,5.5
1057,Bacterial Infection,Chloromycetin,1.5
1058,Bacterial Infection,Cipro,4.636363636363637
1059,Bacterial Infection,Ciprofloxacin,4.948275862068965
1060,Bacterial Infection,Cleocin,5.5
1061,Bacterial Infection,Cleocin HCl,5.0
1062,Bacterial Infection,Clindamycin,4.698181818181818
1063,Bacterial Infection,Doxy 100,5.166666666666667
1064,Bacterial Infection,Doxycycline,5.0144927536231885
1065,Bacterial Infection,Flagyl,5.635416666666667
1066,Bacterial Infection,Flagyl IV,5.0
1067,Bacterial Infection,Garlic,6.5
1068,Bacterial Infection,Keflex,5.681818181818182
1069,Bacterial Infection,Levaquin,4.2
1070,Bacterial Infection,Levofloxacin,4.132352941176471
1071,Bacterial Infection,Lincocin,9.5
1072,Bacterial Infection,Lincomycin,9.5
1073,Bacterial Infection,Linezolid,5.5
1074,Bacterial Infection,Metronidazole,5.048148148148148
1075,Bacterial Infection,Minocycline,1.0
1076,Bacterial Infection,Moxifloxacin,5.282608695652174
1077,Bacterial Infection,Penicillin VK,4.625
